560|2|16|23|5|6|3|22|8|34|302.31;
561|1|1|2|6|17|13|21|7|38|312.2;
562|6|20|1|6|24|22|3|2|75|634.33;
563|9|0|16|24|8|23|11|7|53|475.93;
564|11|5|3|21|23|19|8|18|45|666.34;
565|21|20|23|17|8|4|7|6|19|152.16;
566|9|16|17|20|17|1|5|22|61|835.57;
567|22|23|16|7|14|0|6|3|64|788.39;
568|3|3|13|6|8|23|16|18|67|628.16;
569|1|20|7|10|14|4|8|4|77|964.3;
570|8|14|20|21|3|18|9|23|70|958.76;
571|17|20|2|0|9|11|12|9|73|599.45;
572|19|5|17|17|17|1|23|21|16|160.03;
573|12|3|11|24|21|6|9|16|53|746.49;
574|16|14|3|5|16|19|12|21|40|576.08;
575|3|9|23|14|0|11|8|20|49|608.68;
576|1|0|16|23|24|16|24|24|19|229.94;
577|1|17|17|16|4|16|3|19|80|1169.82;
578|20|22|12|1|8|19|6|23|24|295.25;
579|15|20|7|5|17|14|15|19|26|356.79;
580|15|2|10|15|10|8|5|17|39|578.1;
581|12|10|20|23|24|2|15|4|51|419.57;
582|22|15|6|19|8|22|3|24|68|951.77;
583|12|14|2|4|20|0|15|21|78|975.14;
584|17|16|14|20|4|23|0|14|30|350.74;
585|14|6|9|13|14|18|9|18|48|443.5;
586|9|3|13|20|9|17|12|16|71|882.79;
587|2|21|7|8|2|23|19|22|22|268.39;
588|15|11|2|8|4|7|24|10|30|355.54;
589|9|21|13|16|21|0|20|21|33|260.05;
590|6|1|5|8|21|23|20|0|43|401.92;
591|17|4|3|21|7|13|7|20|44|637.12;
592|23|17|18|15|20|7|19|24|55|488.93;
593|12|18|9|5|14|16|17|23|70|598.01;
594|2|15|14|16|19|3|5|15|75|955.47;
595|6|10|19|16|23|17|13|7|71|770.44;
596|4|8|21|5|1|7|16|23|46|539.71;
597|8|10|12|1|8|22|4|13|31|363.19;
598|17|5|8|9|24|11|11|2|28|395.23;
599|6|4|18|5|21|23|5|7|33|310.19;
600|10|2|11|5|18|2|17|21|33|383.17;
601|23|20|2|17|18|16|0|18|52|599.38;
602|11|12|7|24|11|18|12|19|57|721.66;
603|15|10|15|7|3|11|20|20|23|299.67;
604|20|17|2|1|18|24|12|13|36|405.29;
605|11|10|20|24|19|19|16|11|69|861.09;
606|13|22|23|10|17|0|12|16|30|428.09;
607|17|24|23|17|11|21|4|10|36|353.51;
608|7|10|15|15|17|2|20|17|51|514.9;
609|14|10|4|18|18|9|12|19|65|659.58;
610|2|13|17|22|21|20|13|19|42|418.87;
611|2|10|15|23|10|5|18|17|66|610.25;
612|3|12|11|14|21|19|16|3|32|287.73;
613|3|17|3|14|5|2|14|9|37|520.74;
614|21|4|3|12|20|7|23|6|24|263.6;
615|8|7|18|10|22|19|13|4|20|160.12;
616|15|17|16|1|14|13|23|24|61|583.56;
617|14|24|23|21|0|22|20|12|76|1139.58;
618|14|9|12|10|5|20|6|20|20|262.78;
619|22|6|24|10|2|1|8|2|68|755.94;
620|8|21|19|24|21|3|5|1|30|349.69;
621|23|14|14|10|13|13|14|22|75|1049.26;
622|15|2|4|3|11|4|21|3|75|784.22;
623|3|8|16|7|5|8|24|17|36|466.86;
624|22|8|15|14|10|3|13|10|51|466.56;
625|0|9|14|22|20|9|5|18|44|570.51;
626|13|3|10|4|6|7|5|23|18|266.89;
627|7|14|8|16|13|14|15|6|53|569.82;
628|13|16|1|23|7|17|21|19|23|279.03;
629|9|17|11|4|15|10|9|22|19|176.72;
630|18|18|1|16|21|6|20|8|38|535.68;
631|8|4|19|0|1|10|6|13|49|693.97;
632|20|11|24|11|2|23|19|12|65|599.37;
633|10|12|4|16|2|12|1|16|55|618.43;
634|18|8|15|23|4|2|9|20|58|773.15;
635|0|4|14|19|3|9|17|8|65|639.83;
636|23|5|22|17|0|9|24|9|20|271.61;
637|8|15|0|20|11|21|2|3|72|728.19;
638|8|23|5|13|13|13|21|18|61|880.96;
639|22|0|19|17|6|5|18|20|54|658.08;
640|11|20|20|2|0|12|24|13|47|582.06;
641|9|22|11|13|0|0|13|7|53|529.88;
642|24|8|15|3|9|23|2|17|37|506.9;
643|21|24|11|18|2|0|22|22|78|636.79;
644|22|0|4|14|5|11|6|6|65|659.25;
645|2|20|19|24|16|10|7|20|28|214.02;
646|0|14|24|11|2|22|3|1|34|320.05;
647|0|17|17|17|19|23|7|22|68|617.61;
648|13|17|16|3|21|16|1|13|59|599.11;
649|3|2|21|19|14|16|11|20|54|729.26;
650|21|12|17|0|6|15|1|6|75|796.37;
651|1|14|19|2|24|9|20|17|72|733.92;
652|6|14|13|16|15|14|22|23|43|621.19;
653|5|11|4|2|13|8|7|22|68|901;
654|17|21|19|3|24|5|18|23|64|878.79;
655|24|11|7|18|24|8|14|12|53|692.25;
656|15|24|23|21|6|0|14|20|76|1058.01;
657|2|17|15|20|23|15|16|24|45|522.47;
658|3|7|16|16|22|21|20|14|16|215.1;
659|15|21|0|3|12|22|17|19|58|800.2;
660|22|7|23|13|0|20|18|18|63|802.97;
661|18|0|17|0|23|11|9|12|29|404.05;
662|5|5|13|21|14|11|11|2|16|205.49;
663|21|10|0|4|7|0|2|17|33|411.02;
664|7|17|18|9|3|19|23|7|39|361.34;
665|16|21|8|12|18|3|16|24|34|375.39;
666|2|17|3|6|0|7|9|24|41|449.11;
667|19|2|6|23|15|11|6|15|49|448.95;
668|11|21|20|7|0|7|24|22|47|688.12;
669|22|15|15|13|24|13|16|7|52|762.22;
670|0|20|10|8|15|8|0|15|66|560.69;
671|14|9|14|1|1|1|13|14|47|563.9;
672|19|1|15|19|19|12|17|5|70|793.17;
673|16|11|5|24|21|15|7|12|69|866.82;
674|17|24|22|0|23|18|19|6|28|293.63;
675|15|19|3|18|21|5|21|18|51|388.07;
676|9|6|7|17|0|5|9|4|23|290.36;
677|22|22|11|24|16|16|15|22|21|231.74;
678|17|15|3|13|14|0|19|24|44|463.05;
679|15|6|12|12|23|5|5|24|72|879.35;
680|8|11|19|10|23|19|4|23|41|421.42;
681|24|13|18|16|12|21|19|20|44|481.96;
682|24|13|1|14|3|9|24|10|60|799.3;
683|3|24|7|11|0|13|13|20|65|646.75;
684|2|8|14|22|2|20|16|24|66|609.57;
685|24|18|19|19|7|1|16|21|36|450.59;
686|5|17|19|22|0|19|17|21|74|1015.93;
687|2|11|10|9|3|11|13|18|19|255.2;
688|17|2|13|2|19|1|0|20|59|509.38;
689|10|7|16|10|18|24|1|18|55|557.32;
690|20|7|3|6|13|13|3|16|44|381.46;
691|24|8|23|7|24|22|7|12|59|521.59;
692|9|1|3|22|22|19|17|3|78|653.49;
693|4|24|15|15|5|12|15|15|30|403.7;
694|22|5|8|1|19|14|11|20|40|321.38;
695|17|9|2|19|17|9|9|15|68|783.95;
696|14|20|19|19|1|2|18|4|21|209.7;
697|10|7|0|17|23|24|13|11|71|1035.91;
698|12|18|15|23|11|19|23|23|27|349.34;
699|0|5|6|2|18|3|10|10|69|952.96;
700|9|1|0|21|13|11|22|4|47|430.69;
701|19|9|20|12|1|13|5|4|56|719.57;
702|6|13|9|11|12|11|8|20|46|457.77;
703|0|9|20|18|12|8|13|17|21|198.28;
704|2|5|8|17|24|4|11|2|52|392.54;
705|21|16|13|11|21|4|17|19|80|841.75;
706|10|3|0|21|22|4|12|21|59|674.87;
707|4|7|3|7|20|9|18|23|63|811.42;
708|5|0|18|12|14|13|12|10|19|182.92;
709|19|0|15|0|20|5|7|19|67|803.38;
710|20|6|4|17|9|7|4|8|29|342.68;
711|1|15|5|21|6|1|14|6|28|349.72;
712|14|20|1|5|3|24|20|15|56|668.26;
713|14|13|6|4|5|22|6|23|22|215.45;
714|19|11|6|16|22|0|24|24|19|200.35;
715|5|10|7|5|4|14|19|10|29|220.6;
716|21|19|10|19|13|6|0|15|28|344.08;
717|0|20|1|17|11|14|14|18|61|599.28;
718|1|3|9|14|17|19|5|5|60|777.07;
719|17|6|13|9|5|10|14|24|62|491.39;
720|6|4|9|3|21|17|4|11|47|367.19;
721|13|0|14|20|6|3|15|16|78|1147;
722|23|11|23|2|13|1|23|1|32|410.52;
723|2|24|6|19|10|8|11|12|52|656.87;
724|14|19|0|13|11|22|17|15|37|317.28;
725|1|3|16|8|23|22|0|11|56|442.35;
726|21|0|9|5|18|9|12|13|57|682.46;
727|11|10|2|12|11|0|24|21|61|590.19;
728|6|20|9|2|20|24|6|17|57|614.58;
729|12|6|21|8|3|13|5|20|80|1149.67;
730|11|3|14|6|5|7|18|22|58|542;
731|17|16|20|19|6|14|14|5|38|410.65;
732|1|12|1|20|6|9|0|11|64|695.29;
733|7|16|23|6|0|8|23|14|33|357.72;
734|21|16|24|9|15|4|5|19|58|615.78;
735|19|24|4|8|23|8|15|4|28|272.12;
736|3|17|13|8|4|16|18|1|33|365.53;
737|23|22|13|9|11|4|16|11|35|488.41;
738|19|23|23|15|4|9|1|2|67|700.06;
739|11|5|12|5|0|3|3|18|43|353.69;
740|13|23|0|15|9|21|17|2|44|645.74;
741|14|5|20|15|8|6|15|23|56|466.59;
742|4|2|10|9|15|24|20|7|74|726.07;
743|23|4|14|7|11|2|0|13|20|293.83;
744|11|23|16|5|0|21|8|8|34|492.81;
745|18|20|21|14|6|7|20|13|61|760.11;
746|3|1|4|8|12|21|19|0|68|590.47;
747|12|9|9|22|21|1|13|6|54|453.58;
748|7|14|0|0|6|15|3|13|73|959;
749|15|9|7|17|9|22|24|23|20|284.35;
750|21|24|4|11|6|19|18|13|33|303.38;
751|12|15|18|11|14|11|17|13|63|514.41;
752|6|21|5|1|16|5|14|2|30|230.25;
753|18|15|20|5|9|22|15|0|17|135.97;
754|20|4|11|1|24|4|11|15|21|242.14;
755|22|23|18|9|22|10|8|2|32|450.36;
756|1|4|3|22|3|0|16|23|66|578.43;
757|15|18|12|24|0|10|8|6|56|591.03;
758|8|23|0|18|22|13|11|13|22|205.94;
759|23|18|5|1|13|22|7|17|44|562.37;
760|11|5|10|1|15|3|7|23|59|765.22;
761|12|20|0|1|17|18|1|10|40|445.97;
762|10|24|1|22|16|6|14|1|47|638.83;
763|19|10|1|5|15|9|16|21|27|360.71;
764|10|0|2|4|12|12|17|1|72|658.12;
765|2|14|20|14|18|8|11|11|48|470.51;
766|1|1|8|14|11|3|7|18|61|841.63;
767|20|13|17|16|16|22|8|7|33|357.59;
768|2|21|12|14|5|8|8|11|39|333.24;
769|20|9|20|21|0|13|10|20|39|336.61;
770|4|11|18|18|5|15|10|10|52|779.27;
771|3|21|13|6|21|14|18|7|24|295.8;
772|18|1|9|4|16|23|8|5|23|310.06;
773|11|20|10|19|23|9|15|1|40|390.29;
774|8|13|16|5|10|5|14|13|29|357.94;
775|0|5|4|4|14|21|13|1|75|709.94;
776|21|0|12|21|12|24|12|20|52|596.66;
777|2|24|6|9|24|14|22|7|73|1051.76;
778|16|11|18|20|20|3|21|23|71|794.5;
779|24|7|20|18|6|2|2|3|26|330.39;
780|13|8|8|16|20|11|11|17|53|605.87;
781|10|24|23|6|6|4|11|18|74|656.47;
782|23|22|22|13|11|6|21|3|48|593.97;
783|11|6|2|9|23|10|6|1|25|312.32;
784|17|14|19|2|19|0|22|23|33|265.61;
785|24|23|1|11|24|19|14|18|30|425.23;
786|17|6|21|10|14|10|17|6|76|652.07;
787|4|8|13|13|0|4|22|9|61|753.82;
788|21|24|1|13|16|12|8|18|70|974.49;
789|13|23|5|14|14|8|4|2|54|651.94;
790|15|19|0|24|19|21|6|2|57|739.4;
791|22|20|6|9|0|9|12|0|78|624.63;
792|6|8|11|21|10|6|20|22|43|339.23;
793|1|24|3|1|5|6|15|21|32|243.34;
794|9|10|8|6|9|5|18|12|54|742.6;
795|0|1|16|14|13|0|2|13|30|294.64;
796|2|2|24|14|23|20|10|2|38|489.79;
797|12|19|10|15|16|5|4|11|30|385.31;
798|13|13|16|15|23|2|19|18|31|250.74;
799|17|11|20|23|15|16|14|1|66|832.33;
800|9|21|7|8|6|24|8|22|77|864.14;
801|19|22|2|12|8|17|8|18|60|698.49;
802|16|12|23|4|18|0|15|4|59|745.29;
803|6|5|18|2|21|13|14|1|25|204.77;
804|24|11|11|23|12|20|13|1|32|393.09;
805|11|8|0|15|3|8|20|11|16|179.8;
806|2|10|20|0|18|13|24|12|57|735.11;
807|22|7|8|16|6|11|17|0|32|407.96;
808|12|1|15|12|23|2|19|4|78|679.02;
809|22|22|21|0|20|8|23|14|41|577.67;
810|13|15|12|18|5|7|8|12|54|543.51;
811|16|4|1|16|11|11|15|20|75|675.57;
812|19|14|11|8|1|18|9|1|68|679.6;
813|5|17|2|22|24|0|9|4|42|496.65;
814|23|23|7|2|5|10|18|3|52|526.52;
815|21|18|17|13|16|13|3|2|53|668.91;
816|9|12|12|12|12|13|24|13|54|430.38;
817|18|21|8|15|20|0|24|6|69|739.24;
818|9|18|3|18|10|16|4|24|63|867;
819|14|3|12|13|12|19|5|9|30|311.36;
820|10|7|12|5|13|8|17|23|80|955.26;
821|4|2|1|4|5|0|5|24|35|272.96;
822|11|10|11|14|14|2|13|9|37|280;
823|7|19|9|22|2|23|15|13|27|342.99;
824|4|15|5|23|18|5|9|4|78|1075.46;
825|7|20|7|12|17|18|4|24|56|505.26;
826|24|18|10|18|1|16|11|16|62|874.07;
827|11|1|23|20|20|6|6|22|46|376.5;
828|21|13|24|8|7|20|24|23|70|668.77;
829|21|7|10|17|8|14|9|9|71|561.79;
830|12|2|7|2|9|10|11|16|76|668.27;
831|20|3|12|9|0|2|6|3|60|582.78;
832|10|23|22|4|8|9|4|0|71|657;
833|8|24|14|6|19|15|10|24|56|698.06;
834|8|24|23|24|10|7|13|16|53|777.97;
835|11|5|7|23|6|1|22|10|34|506.96;
836|12|19|4|19|9|5|5|13|19|198.96;
837|5|18|23|3|12|10|7|2|34|441.43;
838|1|5|14|8|6|5|3|16|43|378.58;
839|8|9|4|17|17|24|8|6|23|304.07;
840|19|1|7|20|2|4|9|10|74|852.33;
841|16|1|20|9|5|19|12|7|54|621.29;
842|6|4|23|16|14|8|0|7|47|693.42;
843|17|11|19|17|12|24|13|7|31|407.06;
844|21|13|17|5|11|17|8|8|70|918.72;
845|24|7|17|9|19|3|13|14|21|287.51;
846|8|23|14|11|13|10|5|20|74|824.75;
847|22|10|24|18|0|14|3|10|60|478.03;
848|10|13|8|14|21|9|24|16|37|325.56;
849|5|15|6|11|1|19|20|7|65|779.25;
850|20|11|14|9|18|16|5|19|74|707.31;
851|24|16|4|7|19|9|21|18|16|212.07;
852|3|6|22|7|20|2|5|21|61|474.41;
853|0|17|20|16|21|2|18|2|66|977.28;
854|17|3|18|23|22|24|18|23|41|391.78;
855|5|4|24|6|20|15|8|10|65|708.6;
856|3|22|11|4|24|12|16|18|66|758.66;
857|21|8|15|20|24|11|2|20|27|314.67;
858|17|0|15|14|9|2|15|7|75|619.33;
859|21|18|1|1|21|18|21|18|26|353.99;
860|18|11|19|20|13|21|9|21|21|179.12;
861|7|11|18|7|18|8|4|8|78|849.68;
862|5|8|24|17|23|20|17|10|67|1003.67;
863|3|19|0|23|22|1|22|10|70|953.56;
864|11|21|15|1|22|1|24|23|27|292.87;
865|8|22|17|18|4|24|9|15|51|624.13;
866|18|19|24|3|4|6|13|10|56|551.42;
867|24|16|23|22|0|14|15|2|19|184.68;
868|3|7|15|23|20|5|13|14|70|749.77;
869|1|24|5|3|20|5|10|1|39|533.08;
870|14|6|1|6|13|12|19|12|19|195.15;
871|12|15|4|16|4|15|14|12|47|373.06;
872|13|22|13|17|22|8|17|9|40|483.24;
873|3|5|11|9|6|6|19|4|55|453.81;
874|24|23|18|20|15|11|7|22|50|539.12;
875|2|21|14|21|14|19|22|16|76|769.85;
876|19|3|2|22|3|14|24|16|19|235.43;
877|8|15|2|21|1|13|2|7|18|207.56;
878|15|0|5|7|9|5|1|16|63|695.65;
879|6|11|16|19|6|20|16|0|47|418.42;
880|16|13|23|21|6|3|3|15|57|706.7;
881|0|21|24|23|17|19|0|8|28|288.3;
882|16|13|15|16|16|18|20|8|80|1187.55;
883|2|10|15|2|0|18|18|23|29|415.63;
884|8|14|7|7|16|20|1|0|32|412.67;
885|15|17|2|15|9|10|6|8|51|457.32;
886|0|24|22|7|0|9|22|0|66|791.76;
887|3|11|2|19|24|0|10|0|22|184.4;
888|23|15|6|2|8|1|21|8|43|581.8;
889|8|8|9|15|15|15|10|10|27|299.23;
890|14|19|22|13|16|18|19|21|49|663.86;
891|16|10|12|6|0|16|0|4|57|630.72;
892|12|3|4|11|24|4|15|24|62|572.27;
893|21|10|6|18|12|7|21|9|78|862.07;
894|10|8|7|5|18|4|22|6|48|549.83;
895|3|15|11|19|13|6|2|9|62|862.56;
896|10|21|12|15|7|13|6|1|64|709.57;
897|4|15|0|14|19|9|11|18|46|478.94;
898|21|22|7|12|10|14|4|12|23|309.46;
899|22|21|6|14|16|7|18|7|16|202.85;
900|0|14|13|20|8|8|18|23|29|310.89;
901|4|7|15|19|7|15|22|2|63|554.65;
902|14|0|2|22|6|22|2|2|19|210.81;
903|18|16|0|9|20|24|18|12|56|617.21;
904|11|3|24|5|17|11|11|10|23|234.76;
905|18|0|8|0|19|2|5|14|48|504.13;
906|5|1|5|10|11|21|12|14|54|689.4;
907|9|22|5|13|9|11|2|0|61|605.1;
908|17|14|0|9|6|9|4|21|59|755.4;
909|13|13|4|6|6|16|0|15|67|616.61;
910|17|23|3|21|4|1|8|22|65|840.02;
911|14|14|16|9|17|24|20|23|78|865.14;
912|0|17|0|18|1|18|21|24|28|289.83;
913|10|14|3|21|19|11|5|11|58|787.36;
914|18|13|24|9|12|2|2|10|41|333.38;
915|7|2|4|11|5|19|21|5|25|352.79;
916|4|0|7|5|5|24|8|15|46|516.81;
917|20|7|8|22|6|6|7|14|77|1108.75;
918|14|8|23|4|0|18|12|5|17|252.02;
919|4|1|4|12|22|5|17|17|61|671.54;
920|10|22|19|6|8|3|23|21|19|227.41;
921|8|7|0|12|8|22|5|20|45|406.34;
922|18|17|17|2|8|14|5|21|79|797.29;
923|23|17|9|2|3|3|14|10|77|1140.85;
924|3|15|3|15|10|13|18|24|27|235.33;
925|6|12|22|10|9|3|4|6|57|509.48;
926|9|20|21|2|4|15|16|1|32|393.69;
927|10|13|0|16|21|24|13|11|63|615.96;
928|17|12|3|6|11|24|16|19|19|255.19;
929|14|20|3|16|24|20|7|21|44|537.52;
930|24|4|16|11|23|13|6|23|37|366.29;
931|16|16|21|12|3|1|10|11|39|380.16;
932|8|6|15|21|17|6|22|5|47|470.44;
933|21|24|10|22|3|10|15|4|77|1134.48;
934|16|9|6|13|24|14|2|1|41|482.7;
935|7|2|24|13|8|23|21|12|40|452.65;
936|6|0|14|13|3|19|21|9|37|396.74;
937|15|9|10|21|15|20|8|0|62|495.4;
938|5|21|1|17|15|2|1|12|26|380.36;
939|0|9|17|15|9|8|2|0|54|460.19;
940|21|1|2|4|11|10|21|8|79|944.2;
941|9|0|0|10|0|17|7|23|60|786.06;
942|2|14|20|12|5|8|4|0|78|932.83;
943|2|5|20|5|19|11|13|18|48|515.36;
944|3|20|12|14|22|22|0|12|18|172.52;
945|4|13|8|24|23|14|18|5|71|589.69;
946|0|24|14|1|3|10|11|23|54|729.03;
947|7|21|15|3|3|14|15|21|34|370.55;
948|14|15|20|17|16|0|8|12|77|709.88;
949|0|6|9|1|23|1|19|23|76|722.12;
950|24|12|24|16|14|12|0|6|55|712.46;
951|3|17|24|21|19|23|13|15|42|557.81;
952|3|21|8|20|7|13|24|23|38|421.03;
953|4|24|18|22|2|10|10|14|49|601.88;
954|17|13|17|17|18|7|23|19|17|187.14;
955|13|11|22|14|16|3|23|22|77|949.12;
956|20|3|17|23|5|16|12|11|74|773.73;
957|16|13|18|4|21|24|11|4|36|306.24;
958|10|0|8|3|16|8|14|18|53|654;
959|18|1|9|6|13|15|3|7|47|647.14;
960|23|14|9|3|23|5|5|18|38|310.54;
961|0|19|17|10|9|13|5|9|43|432.71;
962|11|2|6|21|17|17|21|7|75|582.21;
963|11|21|20|16|2|2|10|20|16|222.93;
964|16|10|21|7|0|2|7|15|70|697.87;
965|16|24|4|3|17|17|0|15|26|379.46;
966|2|15|1|20|8|6|19|21|60|597.15;
967|3|12|17|9|14|21|18|4|29|230.16;
968|22|21|2|21|19|23|3|9|25|301.39;
969|16|13|23|19|8|7|8|22|77|707.24;
970|8|0|4|8|6|2|21|16|36|430.94;
971|11|23|6|5|22|3|24|24|61|896.79;
972|5|21|14|9|7|11|18|9|67|562.57;
973|10|9|14|24|13|17|15|8|75|823.42;
974|23|0|6|16|6|22|0|16|37|547.28;
975|0|14|0|18|21|16|9|2|18|142.24;
976|23|7|7|8|1|15|22|22|16|164.61;
977|24|7|6|5|14|2|5|7|72|801.9;
978|21|8|17|22|15|1|22|9|79|951.78;
979|17|5|13|20|22|3|3|14|75|671.35;
980|20|1|4|13|8|0|5|17|47|403.52;
981|9|10|20|12|16|24|0|12|61|677.08;
982|13|17|1|24|17|0|6|20|70|889.63;
983|11|8|17|11|2|11|7|11|57|614.84;
984|6|9|5|23|10|16|5|15|41|410.35;
985|20|6|21|5|12|21|17|19|20|241.89;
986|23|1|9|2|1|9|0|12|39|552.16;
987|22|14|9|24|24|14|10|3|66|546.69;
988|20|2|0|12|4|15|21|20|59|738.8;
989|16|16|10|7|6|10|8|9|24|212.46;
990|0|7|23|22|5|4|19|15|53|781.25;
991|6|19|9|12|22|21|16|22|47|418.96;
992|16|2|21|10|1|6|12|20|75|757.17;
993|3|10|17|19|2|1|3|0|66|622.53;
994|12|15|1|6|17|7|3|17|41|490.77;
995|3|19|0|1|10|6|3|14|45|543.74;
996|9|23|8|7|3|4|6|19|70|685.87;
997|15|12|11|19|7|23|20|4|47|567.61;
998|20|0|4|13|5|11|18|4|51|701.46;
999|19|13|23|12|9|10|14|12|38|542.15;
1000|24|9|3|5|7|5|8|17|45|470.04;
1001|5|18|3|9|2|21|9|21|75|689.14;
1002|12|11|17|6|5|7|11|13|50|391.38;
1003|3|22|14|21|5|13|11|16|43|394.9;
1004|0|3|2|4|13|0|15|6|63|643.89;
1005|2|16|2|0|7|24|16|3|40|555.92;
1006|0|14|21|16|9|13|7|13|39|579.14;
1007|1|15|0|14|19|7|10|4|80|743.79;
1008|20|20|6|14|10|10|0|16|72|684.06;
1009|17|7|8|20|22|19|9|1|18|235.23;
1010|18|12|10|2|19|16|21|15|39|451.93;
1011|13|7|11|3|2|3|15|4|49|672;
1012|8|13|2|17|3|12|11|21|72|952.07;
1013|20|2|2|1|5|16|3|18|74|726.88;
1014|16|22|20|19|11|0|5|17|36|528.16;
1015|24|8|5|23|9|0|20|20|33|331.73;
1016|10|17|0|5|2|3|17|10|58|697.24;
1017|8|11|17|7|11|23|5|22|61|822.2;
1018|13|9|19|11|4|18|24|23|73|947.07;
1019|21|11|8|6|7|23|16|10|63|804.42;
1020|16|3|0|0|6|17|21|17|28|288.82;
1021|24|3|13|14|7|7|14|9|38|407.32;
1022|2|16|21|23|24|22|0|9|49|614.59;
1023|19|7|2|0|20|14|24|16|19|158.53;
1024|3|4|7|15|0|18|5|16|56|770.5;
1025|7|0|10|14|4|1|12|12|39|543.16;
1026|24|18|19|7|0|12|15|8|28|405.16;
1027|6|19|24|11|13|1|4|24|73|892.35;
1028|12|8|11|10|11|9|24|8|61|708.21;
1029|21|21|11|16|20|7|24|8|65|782.54;
1030|19|18|18|0|24|6|14|23|50|650.44;
1031|5|8|12|20|24|5|9|18|33|457.2;
1032|2|2|11|24|21|18|16|21|22|321.53;
1033|13|24|12|18|18|2|5|3|54|662.85;
1034|24|8|12|1|0|11|21|24|76|708.2;
1035|10|1|16|24|2|7|14|18|29|296.76;
1036|12|15|0|15|10|11|13|18|56|547.31;
1037|9|9|17|13|13|15|13|14|48|505.45;
1038|2|12|7|23|16|1|8|0|65|918.93;
1039|20|4|10|15|2|19|21|13|22|241.48;
1040|3|22|4|6|18|0|23|4|32|442.79;
1041|17|12|13|16|22|19|16|20|58|556.99;
1042|2|2|11|8|11|4|20|1|34|363.49;
1043|4|15|10|2|6|14|8|21|57|820.67;
1044|2|18|18|3|15|19|19|4|61|770.3;
1045|24|13|3|12|13|11|0|20|46|358.04;
1046|9|2|15|16|18|19|23|17|62|918.94;
1047|16|14|2|4|15|7|1|14|54|520.91;
1048|12|8|2|22|13|1|3|8|58|466.69;
1049|22|21|16|2|6|16|13|13|51|548.79;
1050|11|2|6|6|18|16|18|10|38|285.71;
1051|22|0|18|16|14|20|9|23|71|759.33;
1052|17|4|4|5|12|2|24|14|56|734.09;
1053|23|3|16|4|2|20|8|0|74|703.75;
1054|2|23|18|19|1|19|12|6|33|334.54;
1055|9|5|7|22|12|15|2|16|55|521.91;
1056|15|20|17|7|7|12|22|20|22|285.97;
1057|21|20|22|17|20|20|19|5|34|315.18;
1058|14|18|18|1|21|15|22|1|53|687.91;
1059|15|3|9|22|5|19|5|0|71|860.9;
1060|2|16|20|8|20|1|23|10|23|339.17;
1061|9|23|23|11|12|22|23|13|71|694.42;
1062|21|18|22|0|24|13|1|5|26|263.41;
1063|13|9|20|16|11|8|19|10|24|237.56;
1064|4|18|17|20|11|23|3|13|40|420;
1065|10|15|3|18|9|21|8|10|59|500.63;
1066|1|10|9|15|13|24|6|14|26|356.89;
1067|6|19|11|2|10|7|6|17|16|121.3;
1068|21|14|11|20|6|13|20|22|80|1184.43;
1069|21|15|9|11|5|13|1|6|80|723.44;
1070|24|4|9|11|24|14|11|22|48|380.31;
1071|7|24|17|16|2|12|7|1|68|616.6;
1072|5|15|10|12|12|23|4|19|21|295.69;
1073|2|6|12|13|11|5|11|0|66|624.59;
1074|12|7|3|21|14|24|23|24|29|364.61;
1075|6|12|7|8|16|7|5|18|36|406.09;
1076|9|3|10|20|11|24|6|3|29|414.26;
1077|11|1|11|24|22|1|9|22|17|151.32;
1078|10|13|5|6|8|14|8|20|48|679.3;
1079|16|5|17|2|6|16|6|6|77|1028.46;
1080|16|0|22|13|21|14|22|1|67|951.47;
1081|12|9|11|12|13|4|13|18|79|974.24;
1082|13|17|23|16|7|12|5|7|21|206.8;
1083|14|4|21|17|19|19|11|22|38|307.93;
1084|19|1|13|23|3|19|18|24|69|819.01;
1085|15|22|8|9|14|14|6|10|30|238.3;
1086|24|19|16|2|17|24|8|6|62|579.2;
1087|13|7|10|3|20|24|5|14|60|621.5;
1088|24|11|16|17|19|11|20|16|79|919.38;
1089|17|0|20|0|6|7|24|11|53|467.75;
1090|1|4|11|15|11|8|23|10|64|808.8;
1091|15|24|9|17|5|17|8|21|62|520.38;
1092|9|11|9|15|12|20|14|18|68|1020.31;
1093|9|10|24|15|12|22|2|8|62|654.37;
1094|3|23|12|16|21|15|9|19|61|758.57;
1095|11|9|5|13|17|13|4|2|61|569.91;
1096|14|20|9|13|7|15|14|0|53|597.82;
1097|16|19|2|23|18|6|20|13|55|495.86;
1098|6|16|21|17|23|1|23|17|50|467.27;
1099|16|1|15|24|7|18|15|4|55|576.31;
1100|8|3|9|10|12|16|18|12|29|409.79;
1101|12|5|15|5|11|2|3|19|60|622.6;
1102|9|24|21|19|11|2|9|5|29|431.21;
1103|22|22|13|21|7|18|15|7|19|146.29;
1104|14|23|5|6|11|6|13|5|24|295.75;
1105|12|16|18|24|15|2|19|16|30|291.48;
1106|23|0|15|19|24|13|6|24|28|249.55;
1107|19|24|23|24|14|4|15|23|20|223.51;
1108|22|13|24|9|5|21|15|22|73|1022.41;
1109|19|24|19|2|18|23|16|24|17|212.91;
1110|8|22|14|8|21|2|10|4|48|606.75;
1111|21|16|8|1|24|7|22|3|22|273.98;
1112|7|13|24|15|14|21|12|5|67|875.29;
1113|16|14|23|12|21|23|7|17|49|543.51;
1114|16|21|10|15|4|17|19|17|57|656.14;
